week_start,panchayat_id,ndvi,lst_day_c
2023-08-27,MP0612,0.443,38.8
2023-08-27,MP0613,0.486,40.8
2023-08-27,MP0614,0.439,38.5
2023-09-03,MP0101,0.441,37.6
2023-09-03,MP0102,,
2023-09-03,MP0103,,
2023-09-03,MP0201,0.474,38.8
2023-09-03,MP0202,0.471,37.0
2023-09-03,MP0203,0.529,39.4
2023-09-03,MP0204,,
2023-09-03,MP0301,0.403,39.5
2023-09-03,MP0302,,
2023-09-03,MP0303,0.522,36.5
2023-09-03,MP0104,0.406,42.1
2023-09-03,MP0105,0.449,38.0
2023-09-03,MP0106,0.465,38.3
2023-09-03,MP0205,0.494,38.4
2023-09-03,MP0206,,
2023-09-03,MP0207,0.454,37.4
2023-09-03,MP0208,,
2023-09-03,MP0304,,
2023-09-03,MP0305,,
2023-09-03,MP0306,,
2023-09-03,MP0107,,
2023-09-03,MP0108,,
2023-09-03,MP0109,0.367,38.1
2023-09-03,MP0209,,
2023-09-03,MP0210,0.458,40.3
2023-09-03,MP0211,0.458,40.2
2023-09-03,MP0307,0.417,39.6
2023-09-03,MP0308,0.491,34.9
2023-09-03,MP0309,,
2023-09-03,MP0310,,
2023-09-03,MP0110,,
2023-09-03,MP0111,0.423,37.9
2023-09-03,MP0112,0.419,38.9
2023-09-03,MP0212,0.476,39.6
2023-09-03,MP0213,,
2023-09-03,MP0214,,
2023-09-03,MP0215,0.441,35.5
2023-09-03,MP0311,,
2023-09-03,MP0312,,
2023-09-03,MP0313,0.423,39.9
2023-09-03,MP0113,,
2023-09-03,MP0401,,
2023-09-03,MP0402,,
2023-09-03,MP0216,,
2023-09-03,MP0501,,
2023-09-03,MP0502,0.477,37.6
2023-09-03,MP0314,,
2023-09-03,MP0315,,
2023-09-03,MP0601,,
2023-09-03,MP0316,0.426,39.6
2023-09-03,MP0403,0.394,37.1
2023-09-03,MP0404,0.373,36.4
2023-09-03,MP0405,0.408,38.1
2023-09-03,MP0503,0.27,37.8
2023-09-03,MP0504,0.508,37.8
2023-09-03,MP0505,0.488,38.9
2023-09-03,MP0506,,
2023-09-03,MP0602,,
2023-09-03,MP0603,0.393,41.4
2023-09-03,MP0604,0.543,35.7
2023-09-03,MP0406,0.427,39.8
2023-09-03,MP0407,,
2023-09-03,MP0408,,
2023-09-03,MP0507,0.408,39.6
2023-09-03,MP0508,0.368,39.9
2023-09-03,MP0509,,
2023-09-03,MP0510,0.422,39.4
2023-09-03,MP0605,0.476,38.1
2023-09-03,MP0606,0.429,42.0
2023-09-03,MP0607,0.446,35.9
2023-09-03,MP0409,0.371,39.1
2023-09-03,MP0410,0.428,38.7
2023-09-03,MP0411,0.503,37.7
2023-09-03,MP0412,,
2023-09-03,MP0511,,
2023-09-03,MP0512,,
2023-09-03,MP0608,0.455,39.2
2023-09-03,MP0609,0.37,38.6
2023-09-03,MP0610,0.445,38.5
2023-09-03,MP0611,0.406,40.0
2023-09-03,MP0413,0.476,36.2
2023-09-03,MP0414,0.383,40.2
2023-09-03,MP0415,,
2023-09-03,MP0513,0.424,38.7
2023-09-03,MP0514,0.376,38.8
2023-09-03,MP0515,,
2023-09-03,MP0516,,
2023-09-03,MP0612,0.415,41.2
2023-09-03,MP0613,0.423,37.7
2023-09-03,MP0614,0.456,38.9
2023-09-10,MP0101,0.423,31.8
2023-09-10,MP0102,0.473,34.8
2023-09-10,MP0103,0.417,38.5
2023-09-10,MP0201,0.421,34.4
2023-09-10,MP0202,,
2023-09-10,MP0203,0.502,35.2
2023-09-10,MP0204,,
2023-09-10,MP0301,0.392,37.5
2023-09-10,MP0302,0.529,34.4
2023-09-10,MP0303,0.539,35.7
2023-09-10,MP0104,,
2023-09-10,MP0105,0.504,34.5
2023-09-10,MP0106,,
2023-09-10,MP0205,,
2023-09-10,MP0206,0.432,37.5
2023-09-10,MP0207,0.391,35.3
2023-09-10,MP0208,,
2023-09-10,MP0304,,
2023-09-10,MP0305,,
2023-09-10,MP0306,0.432,37.6
2023-09-10,MP0107,0.457,33.3
2023-09-10,MP0108,0.45,33.9
2023-09-10,MP0109,0.453,33.3
2023-09-10,MP0209,0.418,37.2
2023-09-10,MP0210,0.465,36.6
2023-09-10,MP0211,,
2023-09-10,MP0307,,
2023-09-10,MP0308,,
2023-09-10,MP0309,,
2023-09-10,MP0310,0.503,35.5
2023-09-10,MP0110,,
2023-09-10,MP0111,0.439,35.8
2023-09-10,MP0112,0.401,34.4
2023-09-10,MP0212,,
2023-09-10,MP0213,,
2023-09-10,MP0214,,
2023-09-10,MP0215,0.467,32.8
2023-09-10,MP0311,0.414,38.1
2023-09-10,MP0312,0.423,37.1
2023-09-10,MP0313,,
2023-09-10,MP0113,,
2023-09-10,MP0401,0.387,41.4
2023-09-10,MP0402,0.361,42.0
2023-09-10,MP0216,0.476,34.6
2023-09-10,MP0501,0.412,37.0
2023-09-10,MP0502,,
2023-09-10,MP0314,,
2023-09-10,MP0315,,
2023-09-10,MP0601,0.447,36.5
2023-09-10,MP0316,,
2023-09-10,MP0403,,
2023-09-10,MP0404,0.363,37.9
2023-09-10,MP0405,0.359,37.4
2023-09-10,MP0503,0.314,37.4
2023-09-10,MP0504,0.438,32.2
2023-09-10,MP0505,0.442,35.8
2023-09-10,MP0506,0.393,38.7
2023-09-10,MP0602,0.379,36.4
2023-09-10,MP0603,,
2023-09-10,MP0604,,
2023-09-10,MP0406,0.445,34.0
2023-09-10,MP0407,,
2023-09-10,MP0408,0.425,33.4
2023-09-10,MP0507,0.451,36.6
2023-09-10,MP0508,,
2023-09-10,MP0509,,
2023-09-10,MP0510,0.326,40.2
2023-09-10,MP0605,,
2023-09-10,MP0606,,
2023-09-10,MP0607,0.473,35.3
2023-09-10,MP0409,0.429,33.5
2023-09-10,MP0410,,
2023-09-10,MP0411,,
2023-09-10,MP0412,0.4,35.1
2023-09-10,MP0511,0.461,34.9
2023-09-10,MP0512,0.406,36.0
2023-09-10,MP0608,0.39,37.3
2023-09-10,MP0609,,
2023-09-10,MP0610,0.44,36.1
2023-09-10,MP0611,,
2023-09-10,MP0413,0.533,33.1
2023-09-10,MP0414,0.462,35.6
2023-09-10,MP0415,0.476,36.7
2023-09-10,MP0513,,
2023-09-10,MP0514,0.4,38.2
2023-09-10,MP0515,,
2023-09-10,MP0516,,
2023-09-10,MP0612,,
2023-09-10,MP0613,,
2023-09-10,MP0614,0.451,37.7
2023-09-17,MP0101,0.493,39.8
2023-09-17,MP0102,0.459,36.4
2023-09-17,MP0103,0.409,37.6
2023-09-17,MP0201,0.521,38.9
2023-09-17,MP0202,0.449,37.9
2023-09-17,MP0203,,
2023-09-17,MP0204,0.488,36.8
2023-09-17,MP0301,0.41,39.7
2023-09-17,MP0302,,
2023-09-17,MP0303,0.475,36.7
2023-09-17,MP0104,,
2023-09-17,MP0105,,
2023-09-17,MP0106,,
2023-09-17,MP0205,0.488,37.6
2023-09-17,MP0206,0.428,40.6
2023-09-17,MP0207,0.408,40.4
2023-09-17,MP0208,0.425,39.3
2023-09-17,MP0304,,
2023-09-17,MP0305,0.479,37.8
2023-09-17,MP0306,0.432,37.8
2023-09-17,MP0107,,
2023-09-17,MP0108,,
2023-09-17,MP0109,0.415,40.9
2023-09-17,MP0209,,
2023-09-17,MP0210,0.415,40.6
2023-09-17,MP0211,0.372,40.0
2023-09-17,MP0307,0.37,39.6
2023-09-17,MP0308,,
2023-09-17,MP0309,0.427,41.4
2023-09-17,MP0310,0.499,38.6
2023-09-17,MP0110,0.461,38.7
2023-09-17,MP0111,0.406,38.3
2023-09-17,MP0112,0.475,37.4
2023-09-17,MP0212,0.497,39.5
2023-09-17,MP0213,0.43,36.4
2023-09-17,MP0214,0.359,36.4
2023-09-17,MP0215,,
2023-09-17,MP0311,,
2023-09-17,MP0312,0.427,38.8
2023-09-17,MP0313,0.478,39.9
2023-09-17,MP0113,,
2023-09-17,MP0401,0.362,40.4
2023-09-17,MP0402,,
2023-09-17,MP0216,,
2023-09-17,MP0501,0.368,40.8
2023-09-17,MP0502,,
2023-09-17,MP0314,0.41,37.0
2023-09-17,MP0315,0.401,40.3
2023-09-17,MP0601,,
2023-09-17,MP0316,,
2023-09-17,MP0403,,
2023-09-17,MP0404,,
2023-09-17,MP0405,0.376,38.1
2023-09-17,MP0503,0.38,38.2
2023-09-17,MP0504,,
2023-09-17,MP0505,,
2023-09-17,MP0506,,
2023-09-17,MP0602,,
2023-09-17,MP0603,0.402,40.5
2023-09-17,MP0604,,
2023-09-17,MP0406,,
2023-09-17,MP0407,0.381,38.3
2023-09-17,MP0408,0.416,39.2
2023-09-17,MP0507,,
2023-09-17,MP0508,0.369,38.6
2023-09-17,MP0509,,
2023-09-17,MP0510,,
2023-09-17,MP0605,0.42,38.9
2023-09-17,MP0606,0.407,38.8
2023-09-17,MP0607,0.41,39.0
2023-09-17,MP0409,,
2023-09-17,MP0410,,
2023-09-17,MP0411,0.501,37.6
2023-09-17,MP0412,,
2023-09-17,MP0511,0.376,41.4
2023-09-17,MP0512,0.379,43.5
2023-09-17,MP0608,0.369,40.2
2023-09-17,MP0609,0.388,38.4
2023-09-17,MP0610,0.444,39.4
2023-09-17,MP0611,0.368,38.7
2023-09-17,MP0413,,
2023-09-17,MP0414,,
2023-09-17,MP0415,,
2023-09-17,MP0513,0.426,37.0
2023-09-17,MP0514,0.401,42.8
2023-09-17,MP0515,0.417,37.9
2023-09-17,MP0516,0.353,39.4
2023-09-17,MP0612,0.444,42.4
2023-09-17,MP0613,,
2023-09-17,MP0614,,
2023-09-24,MP0101,0.373,38.3
2023-09-24,MP0102,0.459,33.7
2023-09-24,MP0103,0.349,36.6
2023-09-24,MP0201,0.465,34.8
2023-09-24,MP0202,0.397,34.3
2023-09-24,MP0203,,
2023-09-24,MP0204,0.409,33.3
2023-09-24,MP0301,0.407,37.5
2023-09-24,MP0302,0.489,35.9
2023-09-24,MP0303,,
2023-09-24,MP0104,,
2023-09-24,MP0105,0.468,35.3
2023-09-24,MP0106,0.461,35.5
2023-09-24,MP0205,0.423,37.8
2023-09-24,MP0206,,
2023-09-24,MP0207,,
2023-09-24,MP0208,0.4,37.7
2023-09-24,MP0304,0.461,37.4
2023-09-24,MP0305,0.458,34.2
2023-09-24,MP0306,0.41,37.2
2023-09-24,MP0107,0.525,35.4
2023-09-24,MP0108,0.413,35.4
2023-09-24,MP0109,,
2023-09-24,MP0209,0.407,33.3
2023-09-24,MP0210,,
2023-09-24,MP0211,,
2023-09-24,MP0307,,
2023-09-24,MP0308,0.386,39.1
2023-09-24,MP0309,,
2023-09-24,MP0310,0.446,38.7
2023-09-24,MP0110,0.424,36.7
2023-09-24,MP0111,0.408,37.1
2023-09-24,MP0112,0.42,34.6
2023-09-24,MP0212,0.498,35.0
2023-09-24,MP0213,0.386,35.9
2023-09-24,MP0214,,
2023-09-24,MP0215,0.427,37.2
2023-09-24,MP0311,0.347,36.9
2023-09-24,MP0312,0.422,37.0
2023-09-24,MP0313,,
2023-09-24,MP0113,0.407,32.9
2023-09-24,MP0401,0.367,38.1
2023-09-24,MP0402,,
2023-09-24,MP0216,0.439,35.4
2023-09-24,MP0501,,
2023-09-24,MP0502,,
2023-09-24,MP0314,,
2023-09-24,MP0315,,
2023-09-24,MP0601,,
2023-09-24,MP0316,0.354,35.3
2023-09-24,MP0403,0.425,34.8
2023-09-24,MP0404,,
2023-09-24,MP0405,0.335,37.6
2023-09-24,MP0503,0.299,37.7
2023-09-24,MP0504,,
2023-09-24,MP0505,0.401,34.5
2023-09-24,MP0506,0.382,34.0
2023-09-24,MP0602,0.317,35.8
2023-09-24,MP0603,,
2023-09-24,MP0604,,
2023-09-24,MP0406,,
2023-09-24,MP0407,0.367,37.2
2023-09-24,MP0408,,
2023-09-24,MP0507,,
2023-09-24,MP0508,0.321,37.2
2023-09-24,MP0509,,
2023-09-24,MP0510,0.369,36.8
2023-09-24,MP0605,0.425,35.6
2023-09-24,MP0606,0.459,34.3
2023-09-24,MP0607,0.398,33.5
2023-09-24,MP0409,,
2023-09-24,MP0410,0.367,36.4
2023-09-24,MP0411,,
2023-09-24,MP0412,0.34,36.3
2023-09-24,MP0511,0.379,35.9
2023-09-24,MP0512,,
2023-09-24,MP0608,0.371,36.6
2023-09-24,MP0609,0.387,36.0
2023-09-24,MP0610,,
2023-09-24,MP0611,0.412,34.2
2023-09-24,MP0413,0.404,37.6
2023-09-24,MP0414,0.364,32.8
2023-09-24,MP0415,,
2023-09-24,MP0513,0.406,36.1
2023-09-24,MP0514,0.379,37.2
2023-09-24,MP0515,0.389,35.4
2023-09-24,MP0516,0.448,35.9
2023-09-24,MP0612,0.388,37.4
2023-09-24,MP0613,0.407,36.3
2023-09-24,MP0614,0.389,35.6
2023-10-01,MP0101,0.376,35.4
2023-10-01,MP0102,0.433,33.2
2023-10-01,MP0103,0.356,35.2
2023-10-01,MP0201,0.407,35.5
2023-10-01,MP0202,0.435,37.0
2023-10-01,MP0203,0.425,34.2
2023-10-01,MP0204,0.49,33.6
2023-10-01,MP0301,0.373,35.7
2023-10-01,MP0302,,
2023-10-01,MP0303,0.422,33.6
2023-10-01,MP0104,0.332,34.9
2023-10-01,MP0105,0.456,37.1
2023-10-01,MP0106,0.396,33.2
2023-10-01,MP0205,0.434,35.4
2023-10-01,MP0206,0.34,36.7
2023-10-01,MP0207,0.307,34.0
2023-10-01,MP0208,0.359,35.0
2023-10-01,MP0304,0.354,35.0
2023-10-01,MP0305,0.382,34.9
2023-10-01,MP0306,0.399,35.3
2023-10-01,MP0107,0.425,36.0
2023-10-01,MP0108,0.374,34.6
2023-10-01,MP0109,,
2023-10-01,MP0209,0.358,35.8
2023-10-01,MP0210,0.38,35.7
2023-10-01,MP0211,0.39,34.2
2023-10-01,MP0307,0.344,36.3
2023-10-01,MP0308,0.432,35.5
2023-10-01,MP0309,0.394,32.7
2023-10-01,MP0310,0.468,34.0
2023-10-01,MP0110,0.356,33.9
2023-10-01,MP0111,0.367,37.0
2023-10-01,MP0112,0.373,36.5
2023-10-01,MP0212,0.36,38.2
2023-10-01,MP0213,0.364,35.3
2023-10-01,MP0214,0.364,32.9
2023-10-01,MP0215,,
2023-10-01,MP0311,0.379,35.8
2023-10-01,MP0312,0.366,37.3
2023-10-01,MP0313,,
2023-10-01,MP0113,0.434,32.3
2023-10-01,MP0401,0.317,31.7
2023-10-01,MP0402,0.289,34.9
2023-10-01,MP0216,0.348,34.7
2023-10-01,MP0501,0.364,35.0
2023-10-01,MP0502,0.374,32.1
2023-10-01,MP0314,0.362,30.5
2023-10-01,MP0315,0.35,33.3
2023-10-01,MP0601,0.429,34.6
2023-10-01,MP0316,0.339,37.8
2023-10-01,MP0403,0.385,34.5
2023-10-01,MP0404,0.347,36.2
2023-10-01,MP0405,0.282,33.2
2023-10-01,MP0503,0.355,36.7
2023-10-01,MP0504,0.42,34.2
2023-10-01,MP0505,0.363,37.1
2023-10-01,MP0506,0.328,37.1
2023-10-01,MP0602,0.306,36.1
2023-10-01,MP0603,0.373,33.9
2023-10-01,MP0604,0.526,34.4
2023-10-01,MP0406,0.387,33.0
2023-10-01,MP0407,0.344,34.4
2023-10-01,MP0408,0.352,33.9
2023-10-01,MP0507,0.34,36.4
2023-10-01,MP0508,0.305,35.1
2023-10-01,MP0509,0.277,37.8
2023-10-01,MP0510,,
2023-10-01,MP0605,0.401,35.5
2023-10-01,MP0606,0.379,35.3
2023-10-01,MP0607,,
2023-10-01,MP0409,0.276,34.8
2023-10-01,MP0410,0.389,32.3
2023-10-01,MP0411,0.417,30.9
2023-10-01,MP0412,0.348,35.4
2023-10-01,MP0511,0.39,35.7
2023-10-01,MP0512,0.334,34.6
2023-10-01,MP0608,0.328,37.8
2023-10-01,MP0609,0.36,34.6
2023-10-01,MP0610,0.446,35.9
2023-10-01,MP0611,0.391,37.1
2023-10-01,MP0413,0.385,33.9
2023-10-01,MP0414,0.346,34.0
2023-10-01,MP0415,0.377,36.5
2023-10-01,MP0513,,
2023-10-01,MP0514,0.351,38.5
2023-10-01,MP0515,0.354,35.7
2023-10-01,MP0516,0.374,35.1
2023-10-01,MP0612,0.343,38.5
2023-10-01,MP0613,0.319,36.2
2023-10-01,MP0614,0.373,36.1
2023-10-08,MP0101,0.331,39.6
2023-10-08,MP0102,0.363,37.6
2023-10-08,MP0103,0.389,36.4
2023-10-08,MP0201,0.373,37.1
2023-10-08,MP0202,0.387,36.4
2023-10-08,MP0203,0.32,36.2
2023-10-08,MP0204,0.393,36.6
2023-10-08,MP0301,0.399,35.1
2023-10-08,MP0302,,
2023-10-08,MP0303,0.335,35.7
2023-10-08,MP0104,0.349,36.4
2023-10-08,MP0105,,
2023-10-08,MP0106,0.368,35.9
2023-10-08,MP0205,,
2023-10-08,MP0206,0.34,37.4
2023-10-08,MP0207,0.34,38.4
2023-10-08,MP0208,0.366,39.1
2023-10-08,MP0304,0.356,36.4
2023-10-08,MP0305,0.333,36.3
2023-10-08,MP0306,0.298,35.1
2023-10-08,MP0107,0.37,37.3
2023-10-08,MP0108,0.327,37.9
2023-10-08,MP0109,0.361,35.6
2023-10-08,MP0209,0.37,36.2
2023-10-08,MP0210,0.338,35.9
2023-10-08,MP0211,0.349,35.0
2023-10-08,MP0307,0.313,39.9
2023-10-08,MP0308,0.393,36.7
2023-10-08,MP0309,,
2023-10-08,MP0310,0.399,34.7
2023-10-08,MP0110,,
2023-10-08,MP0111,,
2023-10-08,MP0112,0.329,35.0
2023-10-08,MP0212,0.345,35.8
2023-10-08,MP0213,0.325,39.5
2023-10-08,MP0214,0.291,39.0
2023-10-08,MP0215,0.371,34.5
2023-10-08,MP0311,0.287,32.9
2023-10-08,MP0312,0.325,36.6
2023-10-08,MP0313,0.343,39.6
2023-10-08,MP0113,0.381,37.1
2023-10-08,MP0401,0.297,35.5
2023-10-08,MP0402,0.382,36.0
2023-10-08,MP0216,0.317,33.3
2023-10-08,MP0501,0.32,34.1
2023-10-08,MP0502,0.429,37.5
2023-10-08,MP0314,0.354,38.6
2023-10-08,MP0315,0.357,36.4
2023-10-08,MP0601,0.353,38.1
2023-10-08,MP0316,0.317,34.6
2023-10-08,MP0403,0.261,38.4
2023-10-08,MP0404,0.3,34.4
2023-10-08,MP0405,0.339,35.5
2023-10-08,MP0503,0.301,34.2
2023-10-08,MP0504,0.355,36.7
2023-10-08,MP0505,0.335,34.7
2023-10-08,MP0506,0.332,38.7
2023-10-08,MP0602,0.29,36.5
2023-10-08,MP0603,0.357,36.9
2023-10-08,MP0604,0.483,36.6
2023-10-08,MP0406,0.245,33.6
2023-10-08,MP0407,0.323,36.5
2023-10-08,MP0408,0.335,36.9
2023-10-08,MP0507,0.341,36.2
2023-10-08,MP0508,0.314,36.8
2023-10-08,MP0509,0.235,34.7
2023-10-08,MP0510,0.331,38.6
2023-10-08,MP0605,0.393,35.4
2023-10-08,MP0606,0.304,35.2
2023-10-08,MP0607,0.361,37.0
2023-10-08,MP0409,0.282,35.3
2023-10-08,MP0410,0.352,37.0
2023-10-08,MP0411,0.386,37.6
2023-10-08,MP0412,0.286,35.0
2023-10-08,MP0511,0.315,36.3
2023-10-08,MP0512,0.324,33.9
2023-10-08,MP0608,0.281,38.1
2023-10-08,MP0609,0.384,35.3
2023-10-08,MP0610,0.305,35.8
2023-10-08,MP0611,0.366,36.3
2023-10-08,MP0413,0.383,33.2
2023-10-08,MP0414,0.342,36.7
2023-10-08,MP0415,0.396,36.7
2023-10-08,MP0513,0.316,37.8
2023-10-08,MP0514,,
2023-10-08,MP0515,0.329,33.9
2023-10-08,MP0516,0.304,39.5
2023-10-08,MP0612,0.359,40.6
2023-10-08,MP0613,,
2023-10-08,MP0614,0.349,37.8
2023-10-15,MP0101,0.294,35.7
2023-10-15,MP0102,0.313,38.5
2023-10-15,MP0103,0.263,36.6
2023-10-15,MP0201,0.323,36.0
2023-10-15,MP0202,0.3,35.6
2023-10-15,MP0203,0.329,37.2
2023-10-15,MP0204,0.329,36.1
2023-10-15,MP0301,0.28,38.8
2023-10-15,MP0302,0.367,39.1
2023-10-15,MP0303,0.334,36.4
2023-10-15,MP0104,0.262,35.4
2023-10-15,MP0105,0.282,35.5
2023-10-15,MP0106,0.281,37.4
2023-10-15,MP0205,0.353,37.8
2023-10-15,MP0206,0.328,38.3
2023-10-15,MP0207,0.332,35.7
2023-10-15,MP0208,0.324,37.1
2023-10-15,MP0304,0.348,38.1
2023-10-15,MP0305,0.307,36.8
2023-10-15,MP0306,0.265,36.7
2023-10-15,MP0107,0.332,38.0
2023-10-15,MP0108,0.317,36.9
2023-10-15,MP0109,0.28,37.2
2023-10-15,MP0209,0.324,37.8
2023-10-15,MP0210,0.341,36.5
2023-10-15,MP0211,0.335,37.7
2023-10-15,MP0307,0.298,36.0
2023-10-15,MP0308,,
2023-10-15,MP0309,0.358,34.7
2023-10-15,MP0310,0.405,35.9
2023-10-15,MP0110,0.307,36.6
2023-10-15,MP0111,0.321,38.0
2023-10-15,MP0112,0.363,36.2
2023-10-15,MP0212,0.308,38.3
2023-10-15,MP0213,,
2023-10-15,MP0214,0.317,37.4
2023-10-15,MP0215,0.318,36.1
2023-10-15,MP0311,0.285,37.2
2023-10-15,MP0312,0.311,37.9
2023-10-15,MP0313,,
2023-10-15,MP0113,0.328,37.7
2023-10-15,MP0401,0.309,42.6
2023-10-15,MP0402,0.255,38.1
2023-10-15,MP0216,,
2023-10-15,MP0501,0.304,38.3
2023-10-15,MP0502,0.309,34.7
2023-10-15,MP0314,0.361,37.5
2023-10-15,MP0315,0.341,37.3
2023-10-15,MP0601,0.287,35.8
2023-10-15,MP0316,0.3,36.9
2023-10-15,MP0403,0.284,38.6
2023-10-15,MP0404,0.255,41.7
2023-10-15,MP0405,0.254,41.4
2023-10-15,MP0503,0.266,39.3
2023-10-15,MP0504,0.326,35.4
2023-10-15,MP0505,0.302,35.6
2023-10-15,MP0506,0.291,38.7
2023-10-15,MP0602,0.23,41.6
2023-10-15,MP0603,0.26,38.9
2023-10-15,MP0604,0.378,38.6
2023-10-15,MP0406,0.258,37.4
2023-10-15,MP0407,0.27,37.5
2023-10-15,MP0408,,
2023-10-15,MP0507,0.304,38.4
2023-10-15,MP0508,0.252,37.1
2023-10-15,MP0509,0.314,38.1
2023-10-15,MP0510,0.28,41.1
2023-10-15,MP0605,0.268,39.7
2023-10-15,MP0606,0.293,37.2
2023-10-15,MP0607,0.305,38.3
2023-10-15,MP0409,0.274,37.1
2023-10-15,MP0410,0.255,38.9
2023-10-15,MP0411,0.3,35.9
2023-10-15,MP0412,0.307,37.4
2023-10-15,MP0511,0.276,36.3
2023-10-15,MP0512,0.292,38.9
2023-10-15,MP0608,0.258,37.2
2023-10-15,MP0609,0.253,37.2
2023-10-15,MP0610,0.295,39.1
2023-10-15,MP0611,0.346,37.8
2023-10-15,MP0413,0.361,35.2
2023-10-15,MP0414,0.316,38.4
2023-10-15,MP0415,0.333,37.5
2023-10-15,MP0513,0.318,38.9
2023-10-15,MP0514,0.289,35.4
2023-10-15,MP0515,0.285,38.9
2023-10-15,MP0516,0.264,35.1
2023-10-15,MP0612,0.297,36.1
2023-10-15,MP0613,0.294,37.8
2023-10-15,MP0614,0.306,35.6
2023-10-22,MP0101,0.302,32.8
2023-10-22,MP0102,0.296,35.3
2023-10-22,MP0103,0.279,33.9
2023-10-22,MP0201,0.309,33.2
2023-10-22,MP0202,0.259,35.3
2023-10-22,MP0203,0.334,35.5
2023-10-22,MP0204,0.33,37.7
2023-10-22,MP0301,0.284,34.6
2023-10-22,MP0302,0.28,35.0
2023-10-22,MP0303,0.313,33.0
2023-10-22,MP0104,0.318,35.4
2023-10-22,MP0105,0.29,32.5
2023-10-22,MP0106,0.3,32.3
2023-10-22,MP0205,0.295,36.2
2023-10-22,MP0206,0.299,35.2
2023-10-22,MP0207,0.253,34.9
2023-10-22,MP0208,0.321,37.1
2023-10-22,MP0304,0.333,31.9
2023-10-22,MP0305,0.363,32.5
2023-10-22,MP0306,0.338,34.9
2023-10-22,MP0107,0.351,31.5
2023-10-22,MP0108,0.284,35.3
2023-10-22,MP0109,0.266,35.6
2023-10-22,MP0209,0.342,34.9
2023-10-22,MP0210,0.273,35.3
2023-10-22,MP0211,0.286,31.8
2023-10-22,MP0307,0.287,37.4
2023-10-22,MP0308,0.287,33.3
2023-10-22,MP0309,0.3,33.4
2023-10-22,MP0310,0.294,34.3
2023-10-22,MP0110,0.211,37.2
2023-10-22,MP0111,0.279,35.4
2023-10-22,MP0112,0.299,34.2
2023-10-22,MP0212,0.314,34.9
2023-10-22,MP0213,0.248,34.2
2023-10-22,MP0214,0.319,35.0
2023-10-22,MP0215,,
2023-10-22,MP0311,0.269,34.4
2023-10-22,MP0312,0.241,36.1
2023-10-22,MP0313,0.29,33.7
2023-10-22,MP0113,0.306,35.0
2023-10-22,MP0401,0.268,34.2
2023-10-22,MP0402,,
2023-10-22,MP0216,0.288,35.2
2023-10-22,MP0501,,
2023-10-22,MP0502,0.283,35.7
2023-10-22,MP0314,0.284,30.4
2023-10-22,MP0315,0.265,35.1
2023-10-22,MP0601,0.249,31.1
2023-10-22,MP0316,,
2023-10-22,MP0403,0.238,34.7
2023-10-22,MP0404,0.257,32.2
2023-10-22,MP0405,0.264,35.3
2023-10-22,MP0503,0.243,38.0
2023-10-22,MP0504,0.265,32.3
2023-10-22,MP0505,0.237,33.9
2023-10-22,MP0506,0.261,35.8
2023-10-22,MP0602,0.244,33.9
2023-10-22,MP0603,0.224,34.2
2023-10-22,MP0604,0.341,32.6
2023-10-22,MP0406,,
2023-10-22,MP0407,0.273,35.3
2023-10-22,MP0408,0.308,33.5
2023-10-22,MP0507,,
2023-10-22,MP0508,0.26,35.6
2023-10-22,MP0509,0.222,35.8
2023-10-22,MP0510,0.276,36.4
2023-10-22,MP0605,0.334,35.8
2023-10-22,MP0606,0.256,33.2
2023-10-22,MP0607,0.303,33.4
2023-10-22,MP0409,0.278,31.7
2023-10-22,MP0410,0.345,30.4
2023-10-22,MP0411,0.371,36.8
2023-10-22,MP0412,0.336,35.7
2023-10-22,MP0511,0.266,31.7
2023-10-22,MP0512,0.288,35.4
2023-10-22,MP0608,0.253,34.6
2023-10-22,MP0609,0.297,33.0
2023-10-22,MP0610,0.221,34.2
2023-10-22,MP0611,0.269,35.0
2023-10-22,MP0413,0.275,32.5
2023-10-22,MP0414,0.244,35.2
2023-10-22,MP0415,0.349,32.0
2023-10-22,MP0513,0.297,35.8
2023-10-22,MP0514,0.29,32.6
2023-10-22,MP0515,0.294,33.9
2023-10-22,MP0516,0.302,34.2
2023-10-22,MP0612,0.273,36.1
2023-10-22,MP0613,0.281,34.1
2023-10-22,MP0614,0.294,34.2
2023-10-29,MP0101,0.323,31.2
2023-10-29,MP0102,,
2023-10-29,MP0103,0.294,32.8
2023-10-29,MP0201,0.219,31.5
2023-10-29,MP0202,,
2023-10-29,MP0203,0.228,32.6
2023-10-29,MP0204,0.283,35.6
2023-10-29,MP0301,0.233,35.2
2023-10-29,MP0302,0.262,33.9
2023-10-29,MP0303,0.24,34.3
2023-10-29,MP0104,0.291,32.5
2023-10-29,MP0105,0.285,30.8
2023-10-29,MP0106,0.267,35.2
2023-10-29,MP0205,0.351,32.4
2023-10-29,MP0206,0.242,33.9
2023-10-29,MP0207,0.218,34.6
2023-10-29,MP0208,0.27,34.9
2023-10-29,MP0304,0.239,34.4
2023-10-29,MP0305,0.317,32.7
2023-10-29,MP0306,0.245,32.9
2023-10-29,MP0107,0.289,36.4
2023-10-29,MP0108,0.304,29.9
2023-10-29,MP0109,0.275,30.7
2023-10-29,MP0209,0.281,36.2
2023-10-29,MP0210,0.244,32.7
2023-10-29,MP0211,0.28,31.6
2023-10-29,MP0307,0.236,35.6
